Id,ProductId,Score,Summary,Text,rating,category,gender
2578,P3,2,Sample review,This is a sample product review,2,Clothing,Male
2579,P4,3,Sample review,This is a sample product review,3,Food,Female
2580,P1,5,Sample review,This is a sample product review,5,Books,Female
2581,P2,2,Sample review,This is a sample product review,2,Books,Female
2582,P3,5,Sample review,This is a sample product review,5,Cosmetics,Female
2583,P2,3,Sample review,This is a sample product review,3,Food,Female
2584,P2,2,Sample review,This is a sample product review,2,Books,Female
2585,P1,5,Sample review,This is a sample product review,5,Books,Male
2586,P3,2,Sample review,This is a sample product review,2,Clothing,Male
2587,P2,4,Sample review,This is a sample product review,4,Food,Male
2588,P1,3,Sample review,This is a sample product review,3,Books,Male
2589,P2,1,Sample review,This is a sample product review,1,Cosmetics,Female
2590,P1,1,Sample review,This is a sample product review,1,Food,Female
2591,P2,2,Sample review,This is a sample product review,2,Books,Female
2592,P3,5,Sample review,This is a sample product review,5,Clothing,Female
2593,P4,1,Sample review,This is a sample product review,1,Food,Female
2594,P4,2,Sample review,This is a sample product review,2,Clothing,Female
2595,P2,1,Sample review,This is a sample product review,1,Books,Male
2596,P2,3,Sample review,This is a sample product review,3,Books,Female
2597,P2,2,Sample review,This is a sample product review,2,Books,Male
2598,P1,2,Sample review,This is a sample product review,2,Books,Female
2599,P2,5,Sample review,This is a sample product review,5,Clothing,Female
2600,P1,4,Sample review,This is a sample product review,4,Books,Male
2601,P4,1,Sample review,This is a sample product review,1,Footwear,Female
2602,P2,5,Sample review,This is a sample product review,5,Footwear,Female
2603,P4,5,Sample review,This is a sample product review,5,Cosmetics,Female
2604,P2,2,Sample review,This is a sample product review,2,Clothing,Male
2605,P3,2,Sample review,This is a sample product review,2,Food,Male
2606,P4,4,Sample review,This is a sample product review,4,Clothing,Male
2607,P1,5,Sample review,This is a sample product review,5,Food,Female
2608,P4,2,Sample review,This is a sample product review,2,Cosmetics,Female
2609,P1,5,Sample review,This is a sample product review,5,Books,Female
2610,P1,1,Sample review,This is a sample product review,1,Books,Female
2611,P1,5,Sample review,This is a sample product review,5,Food,Male
2612,P2,5,Sample review,This is a sample product review,5,Food,Female
2613,P2,1,Sample review,This is a sample product review,1,Books,Male
2614,P4,5,Sample review,This is a sample product review,5,Food,Female
2615,P3,1,Sample review,This is a sample product review,1,Cosmetics,Male
2616,P4,5,Sample review,This is a sample product review,5,Cosmetics,Female
2617,P1,4,Sample review,This is a sample product review,4,Books,Female
2618,P2,3,Sample review,This is a sample product review,3,Clothing,Female
2619,P4,3,Sample review,This is a sample product review,3,Clothing,Male
2620,P3,1,Sample review,This is a sample product review,1,Footwear,Female
2621,P3,4,Sample review,This is a sample product review,4,Clothing,Female
2622,P4,2,Sample review,This is a sample product review,2,Footwear,Female
2623,P4,4,Sample review,This is a sample product review,4,Cosmetics,Female
2624,P3,5,Sample review,This is a sample product review,5,Books,Female
2625,P2,2,Sample review,This is a sample product review,2,Cosmetics,Female
2626,P4,3,Sample review,This is a sample product review,3,Clothing,Female
2627,P1,1,Sample review,This is a sample product review,1,Food,Female
2628,P1,5,Sample review,This is a sample product review,5,Books,Female
2629,P4,1,Sample review,This is a sample product review,1,Footwear,Female
2630,P2,1,Sample review,This is a sample product review,1,Clothing,Female
2631,P4,4,Sample review,This is a sample product review,4,Food,Female
2632,P1,2,Sample review,This is a sample product review,2,Food,Female
2633,P4,1,Sample review,This is a sample product review,1,Cosmetics,Male
2634,P1,4,Sample review,This is a sample product review,4,Books,Male
2635,P1,3,Sample review,This is a sample product review,3,Food,Female
2636,P2,1,Sample review,This is a sample product review,1,Footwear,Male
2637,P4,1,Sample review,This is a sample product review,1,Footwear,Male
2638,P2,4,Sample review,This is a sample product review,4,Footwear,Male
2639,P3,5,Sample review,This is a sample product review,5,Footwear,Female
2640,P3,4,Sample review,This is a sample product review,4,Food,Male
2641,P3,3,Sample review,This is a sample product review,3,Books,Male
2642,P3,5,Sample review,This is a sample product review,5,Cosmetics,Female
2643,P3,4,Sample review,This is a sample product review,4,Books,Female
2644,P2,2,Sample review,This is a sample product review,2,Books,Female
2645,P1,4,Sample review,This is a sample product review,4,Clothing,Female
2646,P4,3,Sample review,This is a sample product review,3,Clothing,Male
2647,P4,2,Sample review,This is a sample product review,2,Cosmetics,Female
2648,P4,2,Sample review,This is a sample product review,2,Cosmetics,Male
2649,P1,5,Sample review,This is a sample product review,5,Footwear,Female
2650,P3,3,Sample review,This is a sample product review,3,Clothing,Female
2651,P3,3,Sample review,This is a sample product review,3,Books,Female
2652,P3,4,Sample review,This is a sample product review,4,Books,Male
2653,P2,3,Sample review,This is a sample product review,3,Food,Female
2654,P3,1,Sample review,This is a sample product review,1,Books,Female
2655,P2,1,Sample review,This is a sample product review,1,Clothing,Male
2656,P2,4,Sample review,This is a sample product review,4,Footwear,Male
2657,P1,1,Sample review,This is a sample product review,1,Cosmetics,Female
2658,P4,3,Sample review,This is a sample product review,3,Cosmetics,Male
2659,P4,5,Sample review,This is a sample product review,5,Cosmetics,Male
2660,P1,2,Sample review,This is a sample product review,2,Books,Female
2661,P4,2,Sample review,This is a sample product review,2,Food,Female
2662,P2,1,Sample review,This is a sample product review,1,Clothing,Male
2663,P1,2,Sample review,This is a sample product review,2,Cosmetics,Male
2664,P2,5,Sample review,This is a sample product review,5,Clothing,Male
2665,P3,4,Sample review,This is a sample product review,4,Clothing,Male
2666,P2,5,Sample review,This is a sample product review,5,Books,Female
2667,P1,3,Sample review,This is a sample product review,3,Books,Male
2668,P4,1,Sample review,This is a sample product review,1,Clothing,Male
2669,P2,2,Sample review,This is a sample product review,2,Clothing,Female
2670,P3,5,Sample review,This is a sample product review,5,Cosmetics,Male
2671,P2,1,Sample review,This is a sample product review,1,Books,Female
2672,P1,3,Sample review,This is a sample product review,3,Food,Female
2673,P1,5,Sample review,This is a sample product review,5,Clothing,Male
2674,P3,4,Sample review,This is a sample product review,4,Footwear,Male
2675,P2,4,Sample review,This is a sample product review,4,Footwear,Male
2676,P1,2,Sample review,This is a sample product review,2,Clothing,Female
2677,P3,5,Sample review,This is a sample product review,5,Clothing,Male
2678,P4,5,Sample review,This is a sample product review,5,Footwear,Female
2679,P2,3,Sample review,This is a sample product review,3,Footwear,Male
2680,P1,3,Sample review,This is a sample product review,3,Clothing,Female
2681,P3,1,Sample review,This is a sample product review,1,Footwear,Female
2682,P2,2,Sample review,This is a sample product review,2,Food,Female
2683,P4,2,Sample review,This is a sample product review,2,Cosmetics,Male
2684,P3,3,Sample review,This is a sample product review,3,Footwear,Male
2685,P4,3,Sample review,This is a sample product review,3,Books,Female
2686,P3,2,Sample review,This is a sample product review,2,Cosmetics,Male
2687,P1,3,Sample review,This is a sample product review,3,Clothing,Male
2688,P1,1,Sample review,This is a sample product review,1,Books,Male
2689,P1,3,Sample review,This is a sample product review,3,Clothing,Female
2690,P1,4,Sample review,This is a sample product review,4,Cosmetics,Male
2691,P3,4,Sample review,This is a sample product review,4,Food,Male
2692,P3,3,Sample review,This is a sample product review,3,Books,Male
2693,P3,2,Sample review,This is a sample product review,2,Footwear,Male
2694,P1,2,Sample review,This is a sample product review,2,Clothing,Female
2695,P4,5,Sample review,This is a sample product review,5,Footwear,Female
2696,P4,1,Sample review,This is a sample product review,1,Books,Female
2697,P2,4,Sample review,This is a sample product review,4,Cosmetics,Male
2698,P1,5,Sample review,This is a sample product review,5,Cosmetics,Male
2699,P4,2,Sample review,This is a sample product review,2,Food,Male
2700,P2,1,Sample review,This is a sample product review,1,Books,Female
2701,P1,1,Sample review,This is a sample product review,1,Books,Female
2702,P3,5,Sample review,This is a sample product review,5,Cosmetics,Male
2703,P3,1,Sample review,This is a sample product review,1,Cosmetics,Male
2704,P4,3,Sample review,This is a sample product review,3,Food,Female
2705,P3,5,Sample review,This is a sample product review,5,Cosmetics,Female
2706,P3,1,Sample review,This is a sample product review,1,Footwear,Male
2707,P4,2,Sample review,This is a sample product review,2,Books,Male
2708,P1,1,Sample review,This is a sample product review,1,Cosmetics,Female
2709,P3,3,Sample review,This is a sample product review,3,Footwear,Male
2710,P2,1,Sample review,This is a sample product review,1,Books,Female
2711,P2,5,Sample review,This is a sample product review,5,Cosmetics,Male
2712,P4,1,Sample review,This is a sample product review,1,Books,Male
2713,P1,4,Sample review,This is a sample product review,4,Cosmetics,Male
2714,P4,1,Sample review,This is a sample product review,1,Footwear,Male
2715,P3,5,Sample review,This is a sample product review,5,Clothing,Female
2716,P3,2,Sample review,This is a sample product review,2,Footwear,Female
2717,P1,2,Sample review,This is a sample product review,2,Books,Male
2718,P4,5,Sample review,This is a sample product review,5,Books,Male
2719,P1,5,Sample review,This is a sample product review,5,Footwear,Male
2720,P2,1,Sample review,This is a sample product review,1,Cosmetics,Male
2721,P2,4,Sample review,This is a sample product review,4,Footwear,Male
2722,P1,4,Sample review,This is a sample product review,4,Cosmetics,Female
2723,P3,1,Sample review,This is a sample product review,1,Food,Female
2724,P4,5,Sample review,This is a sample product review,5,Books,Female
2725,P2,2,Sample review,This is a sample product review,2,Footwear,Female
2726,P3,2,Sample review,This is a sample product review,2,Cosmetics,Female
2727,P2,5,Sample review,This is a sample product review,5,Footwear,Female
2728,P2,5,Sample review,This is a sample product review,5,Cosmetics,Male
2729,P2,4,Sample review,This is a sample product review,4,Footwear,Male
2730,P1,2,Sample review,This is a sample product review,2,Books,Male
2731,P3,5,Sample review,This is a sample product review,5,Footwear,Female
2732,P1,4,Sample review,This is a sample product review,4,Food,Female
2733,P2,5,Sample review,This is a sample product review,5,Books,Female
2734,P4,2,Sample review,This is a sample product review,2,Books,Male
2735,P2,5,Sample review,This is a sample product review,5,Clothing,Female
2736,P4,1,Sample review,This is a sample product review,1,Footwear,Female
2737,P2,2,Sample review,This is a sample product review,2,Clothing,Male
2738,P1,4,Sample review,This is a sample product review,4,Footwear,Male
2739,P4,5,Sample review,This is a sample product review,5,Footwear,Male
2740,P1,4,Sample review,This is a sample product review,4,Books,Female
2741,P3,5,Sample review,This is a sample product review,5,Books,Male
2742,P4,4,Sample review,This is a sample product review,4,Cosmetics,Female
2743,P3,2,Sample review,This is a sample product review,2,Clothing,Male
2744,P1,3,Sample review,This is a sample product review,3,Cosmetics,Female
2745,P1,5,Sample review,This is a sample product review,5,Books,Female
2746,P1,2,Sample review,This is a sample product review,2,Food,Female
2747,P4,4,Sample review,This is a sample product review,4,Food,Female
2748,P4,1,Sample review,This is a sample product review,1,Books,Female
